"","X.x.x","fulcrum_id.x","created_at.x.x","observer","observer_other","date","location","start_time","end_time","survey_comments.x","X.y.x","fulcrum_id.y.x","created_at.y.x","species","bag_id","time_of_capture","body_temperature","microhabitat_type","microhabitat_temperature","bag_photo","X.x.y","fulcrum_id.y.y","created_at.x.y","processor","processor_other","survey_comments.y","X.y.y","fulcrum_id.y.y.y","created_at.y.y","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id"
"30",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,38,"70f2f7d5-d0a0-42c8-b3f3-87251b50c5aa","2022-05-19 21:21:05 EDT",NA,"Bag10","21:21:00",18.2,"Water",18.3,"aa20fbe1-d1d2-4a84-a8cb-921132a752d0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,508,"36cd19c7-4e68-410a-904e-d85d819242f9","2022-05-20 05:19:25 UTC","Rana catesbeiana",NA,"New",NA,"0ece465b-c22f-44ad-a2b3-60b66810106f","Juvenile",NA,"Unknown",NA,56.5,18.25,3.5,14.75,"2022-05-19 admin raca#15","2022-05-19 admin raca#15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,14,"70f2f7d5-d0a0-42c8-b3f3-87251b50c5aa","2022-05-19 21:21:05 EDT",NA,"Bag10","21:21:00",18.2,"Water",18.3,"aa20fbe1-d1d2-4a84-a8cb-921132a752d0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,508,"36cd19c7-4e68-410a-904e-d85d819242f9","2022-05-20 05:19:25 UTC","Rana catesbeiana",NA,"New",NA,"0ece465b-c22f-44ad-a2b3-60b66810106f","Juvenile",NA,"Unknown",NA,56.5,18.25,3.5,14.75,"2022-05-19 admin raca#15","2022-05-19 admin raca#15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,38,"70f2f7d5-d0a0-42c8-b3f3-87251b50c5aa","2022-05-19 21:21:05 EDT",NA,"Bag10","21:21:00",18.2,"Water",18.3,"aa20fbe1-d1d2-4a84-a8cb-921132a752d0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,508,"36cd19c7-4e68-410a-904e-d85d819242f9","2022-05-20 05:19:25 UTC","Rana catesbeiana",NA,"New",NA,"0ece465b-c22f-44ad-a2b3-60b66810106f","Juvenile",NA,"Unknown",NA,56.5,18.25,3.5,14.75,"2022-05-19 admin raca#15","2022-05-19 admin raca#15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,15,"47d44b03-88c2-4204-86c3-def426b50633","2022-05-19 21:25:48 EDT",NA,"Bag08","21:25:00",18.1,"Water",18,"c01ce459-70f0-42ce-8202-034604010ce0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,522,"52466495-998a-4789-b87b-42cd53c64bc2","2022-05-20 06:26:23 UTC","Rana pipiens",NA,"Recapture",NA,"28fa1e78-cc91-4a23-8705-340e7a38a0dd",NA,NA,NA,NA,55.3,NA,NA,NA,"2022-05-19 admin rapi#29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,39,"47d44b03-88c2-4204-86c3-def426b50633","2022-05-19 21:25:48 EDT",NA,"Bag08","21:25:00",18.1,"Water",18,"c01ce459-70f0-42ce-8202-034604010ce0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,522,"52466495-998a-4789-b87b-42cd53c64bc2","2022-05-20 06:26:23 UTC","Rana pipiens",NA,"Recapture",NA,"28fa1e78-cc91-4a23-8705-340e7a38a0dd",NA,NA,NA,NA,55.3,NA,NA,NA,"2022-05-19 admin rapi#29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,15,"47d44b03-88c2-4204-86c3-def426b50633","2022-05-19 21:25:48 EDT",NA,"Bag08","21:25:00",18.1,"Water",18,"c01ce459-70f0-42ce-8202-034604010ce0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,522,"52466495-998a-4789-b87b-42cd53c64bc2","2022-05-20 06:26:23 UTC","Rana pipiens",NA,"Recapture",NA,"28fa1e78-cc91-4a23-8705-340e7a38a0dd",NA,NA,NA,NA,55.3,NA,NA,NA,"2022-05-19 admin rapi#29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,39,"47d44b03-88c2-4204-86c3-def426b50633","2022-05-19 21:25:48 EDT",NA,"Bag08","21:25:00",18.1,"Water",18,"c01ce459-70f0-42ce-8202-034604010ce0",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,522,"52466495-998a-4789-b87b-42cd53c64bc2","2022-05-20 06:26:23 UTC","Rana pipiens",NA,"Recapture",NA,"28fa1e78-cc91-4a23-8705-340e7a38a0dd",NA,NA,NA,NA,55.3,NA,NA,NA,"2022-05-19 admin rapi#29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,16,"492083bf-770d-4ada-85d7-9da13a21d361","2022-05-19 21:28:59 EDT",NA,"Bag05","21:28:00",18.3,"Water",18.3,"3d702528-f451-4c1d-88e5-2f8c87a918ac",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,519,"b53cc41f-a561-42dc-bc15-e10fd38e09a3","2022-05-20 06:19:19 UTC","Rana catesbeiana",NA,"Recapture",NA,"2765fa30-d94c-4fcb-9343-55b9133d6ebc",NA,NA,NA,NA,48.2,NA,NA,NA,"2022-05-19 admin raca#26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,40,"492083bf-770d-4ada-85d7-9da13a21d361","2022-05-19 21:28:59 EDT",NA,"Bag05","21:28:00",18.3,"Water",18.3,"3d702528-f451-4c1d-88e5-2f8c87a918ac",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,519,"b53cc41f-a561-42dc-bc15-e10fd38e09a3","2022-05-20 06:19:19 UTC","Rana catesbeiana",NA,"Recapture",NA,"2765fa30-d94c-4fcb-9343-55b9133d6ebc",NA,NA,NA,NA,48.2,NA,NA,NA,"2022-05-19 admin raca#26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,16,"492083bf-770d-4ada-85d7-9da13a21d361","2022-05-19 21:28:59 EDT",NA,"Bag05","21:28:00",18.3,"Water",18.3,"3d702528-f451-4c1d-88e5-2f8c87a918ac",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,519,"b53cc41f-a561-42dc-bc15-e10fd38e09a3","2022-05-20 06:19:19 UTC","Rana catesbeiana",NA,"Recapture",NA,"2765fa30-d94c-4fcb-9343-55b9133d6ebc",NA,NA,NA,NA,48.2,NA,NA,NA,"2022-05-19 admin raca#26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,40,"492083bf-770d-4ada-85d7-9da13a21d361","2022-05-19 21:28:59 EDT",NA,"Bag05","21:28:00",18.3,"Water",18.3,"3d702528-f451-4c1d-88e5-2f8c87a918ac",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,519,"b53cc41f-a561-42dc-bc15-e10fd38e09a3","2022-05-20 06:19:19 UTC","Rana catesbeiana",NA,"Recapture",NA,"2765fa30-d94c-4fcb-9343-55b9133d6ebc",NA,NA,NA,NA,48.2,NA,NA,NA,"2022-05-19 admin raca#26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,17,"7fce6149-2af8-4bc2-8efc-e02bf4b7f0e8","2022-05-19 21:32:07 EDT",NA,"Bag09","21:32:00",17.8,"Water",18,"f955b55c-6c9f-4eb5-a39d-01cd8d077064",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,496,"0b07727f-b3ae-4f47-b0e2-17eec067cc0d","2022-05-20 03:26:21 UTC","Rana pipiens",NA,"New",NA,"c66d5bf6-5dd6-484d-9579-057a979982d0","Adult",NA,"Female",NA,49.5,12.5,4,8.5,"2022-08-15-admin-rapi3","2022-08-15-admin-rapi3","2022-08-15-admin-rapi3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,41,"7fce6149-2af8-4bc2-8efc-e02bf4b7f0e8","2022-05-19 21:32:07 EDT",NA,"Bag09","21:32:00",17.8,"Water",18,"f955b55c-6c9f-4eb5-a39d-01cd8d077064",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,496,"0b07727f-b3ae-4f47-b0e2-17eec067cc0d","2022-05-20 03:26:21 UTC","Rana pipiens",NA,"New",NA,"c66d5bf6-5dd6-484d-9579-057a979982d0","Adult",NA,"Female",NA,49.5,12.5,4,8.5,"2022-08-15-admin-rapi3","2022-08-15-admin-rapi3","2022-08-15-admin-rapi3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,17,"7fce6149-2af8-4bc2-8efc-e02bf4b7f0e8","2022-05-19 21:32:07 EDT",NA,"Bag09","21:32:00",17.8,"Water",18,"f955b55c-6c9f-4eb5-a39d-01cd8d077064",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,496,"0b07727f-b3ae-4f47-b0e2-17eec067cc0d","2022-05-20 03:26:21 UTC","Rana pipiens",NA,"New",NA,"c66d5bf6-5dd6-484d-9579-057a979982d0","Adult",NA,"Female",NA,49.5,12.5,4,8.5,"2022-08-15-admin-rapi3","2022-08-15-admin-rapi3","2022-08-15-admin-rapi3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,41,"7fce6149-2af8-4bc2-8efc-e02bf4b7f0e8","2022-05-19 21:32:07 EDT",NA,"Bag09","21:32:00",17.8,"Water",18,"f955b55c-6c9f-4eb5-a39d-01cd8d077064",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,496,"0b07727f-b3ae-4f47-b0e2-17eec067cc0d","2022-05-20 03:26:21 UTC","Rana pipiens",NA,"New",NA,"c66d5bf6-5dd6-484d-9579-057a979982d0","Adult",NA,"Female",NA,49.5,12.5,4,8.5,"2022-08-15-admin-rapi3","2022-08-15-admin-rapi3","2022-08-15-admin-rapi3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",3,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-19 21:08:19 EDT","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,4,"a0a8a4d1-ee01-43f3-a5ba-bc0c37fb1931","2022-05-19 21:34:21 EDT",NA,"Bag28","21:34:00",19.4,"Water",19.7,"5e3d058b-9aed-4204-90c0-5f7571358273",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,515,"830a9555-886c-4c65-b836-acfa512804ff","2022-05-20 06:10:28 UTC","Rana catesbeiana",NA,"Recapture",NA,"357f2934-a97e-420d-9340-df83654030c3",NA,NA,NA,NA,55.6,NA,NA,NA,"2022-05-19 admin raca#22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",3,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-19 21:08:19 EDT","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,58,"a0a8a4d1-ee01-43f3-a5ba-bc0c37fb1931","2022-05-19 21:34:21 EDT",NA,"Bag28","21:34:00",19.4,"Water",19.7,"5e3d058b-9aed-4204-90c0-5f7571358273",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,515,"830a9555-886c-4c65-b836-acfa512804ff","2022-05-20 06:10:28 UTC","Rana catesbeiana",NA,"Recapture",NA,"357f2934-a97e-420d-9340-df83654030c3",NA,NA,NA,NA,55.6,NA,NA,NA,"2022-05-19 admin raca#22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",82,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-20 01:08:19 UTC","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,4,"a0a8a4d1-ee01-43f3-a5ba-bc0c37fb1931","2022-05-19 21:34:21 EDT",NA,"Bag28","21:34:00",19.4,"Water",19.7,"5e3d058b-9aed-4204-90c0-5f7571358273",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,515,"830a9555-886c-4c65-b836-acfa512804ff","2022-05-20 06:10:28 UTC","Rana catesbeiana",NA,"Recapture",NA,"357f2934-a97e-420d-9340-df83654030c3",NA,NA,NA,NA,55.6,NA,NA,NA,"2022-05-19 admin raca#22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",82,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-20 01:08:19 UTC","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,58,"a0a8a4d1-ee01-43f3-a5ba-bc0c37fb1931","2022-05-19 21:34:21 EDT",NA,"Bag28","21:34:00",19.4,"Water",19.7,"5e3d058b-9aed-4204-90c0-5f7571358273",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,515,"830a9555-886c-4c65-b836-acfa512804ff","2022-05-20 06:10:28 UTC","Rana catesbeiana",NA,"Recapture",NA,"357f2934-a97e-420d-9340-df83654030c3",NA,NA,NA,NA,55.6,NA,NA,NA,"2022-05-19 admin raca#22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,18,"2d0823da-ff06-4ce6-b66c-0d8259e806fd","2022-05-19 21:37:02 EDT",NA,"Bag15","21:37:00",17.6,"Water",17.8,"462bb5df-49ec-4f8f-b71b-018ae889990f",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,494,"8783ced0-4029-45c8-9b0c-651645009fe4","2022-05-20 03:13:08 UTC","Rana pipiens",NA,"New",NA,"c41fcf0a-adbf-4d4e-b604-d5887b7f0c77","Adult",NA,"Female",NA,57,19.5,4.5,15,"2022-05-19-admin-rapi1","2022-05-19-admin-rapi1","2022-05-19-admin-rapi1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,42,"2d0823da-ff06-4ce6-b66c-0d8259e806fd","2022-05-19 21:37:02 EDT",NA,"Bag15","21:37:00",17.6,"Water",17.8,"462bb5df-49ec-4f8f-b71b-018ae889990f",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,494,"8783ced0-4029-45c8-9b0c-651645009fe4","2022-05-20 03:13:08 UTC","Rana pipiens",NA,"New",NA,"c41fcf0a-adbf-4d4e-b604-d5887b7f0c77","Adult",NA,"Female",NA,57,19.5,4.5,15,"2022-05-19-admin-rapi1","2022-05-19-admin-rapi1","2022-05-19-admin-rapi1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,18,"2d0823da-ff06-4ce6-b66c-0d8259e806fd","2022-05-19 21:37:02 EDT",NA,"Bag15","21:37:00",17.6,"Water",17.8,"462bb5df-49ec-4f8f-b71b-018ae889990f",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,494,"8783ced0-4029-45c8-9b0c-651645009fe4","2022-05-20 03:13:08 UTC","Rana pipiens",NA,"New",NA,"c41fcf0a-adbf-4d4e-b604-d5887b7f0c77","Adult",NA,"Female",NA,57,19.5,4.5,15,"2022-05-19-admin-rapi1","2022-05-19-admin-rapi1","2022-05-19-admin-rapi1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,42,"2d0823da-ff06-4ce6-b66c-0d8259e806fd","2022-05-19 21:37:02 EDT",NA,"Bag15","21:37:00",17.6,"Water",17.8,"462bb5df-49ec-4f8f-b71b-018ae889990f",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,494,"8783ced0-4029-45c8-9b0c-651645009fe4","2022-05-20 03:13:08 UTC","Rana pipiens",NA,"New",NA,"c41fcf0a-adbf-4d4e-b604-d5887b7f0c77","Adult",NA,"Female",NA,57,19.5,4.5,15,"2022-05-19-admin-rapi1","2022-05-19-admin-rapi1","2022-05-19-admin-rapi1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",3,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-19 21:08:19 EDT","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,5,"41a9ff8f-9446-4186-8994-874029a00563","2022-05-19 21:43:31 EDT",NA,"Bag27","21:43:00",20.1,"Water",20.4,"1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,501,"a8c442f3-185e-43ab-8450-edff5dd1f1e0","2022-05-20 04:18:07 UTC","Rana catesbeiana",NA,"New",NA,"ce63171b-8e98-40fe-a62f-9561391bb8a4","Adult",NA,"Female",NA,71,35,3.5,31.5,"2022-05-19-admin-raca8","2022-05-19-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",3,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-19 21:08:19 EDT","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,59,"41a9ff8f-9446-4186-8994-874029a00563","2022-05-19 21:43:31 EDT",NA,"Bag27","21:43:00",20.1,"Water",20.4,"1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,501,"a8c442f3-185e-43ab-8450-edff5dd1f1e0","2022-05-20 04:18:07 UTC","Rana catesbeiana",NA,"New",NA,"ce63171b-8e98-40fe-a62f-9561391bb8a4","Adult",NA,"Female",NA,71,35,3.5,31.5,"2022-05-19-admin-raca8","2022-05-19-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",82,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-20 01:08:19 UTC","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,5,"41a9ff8f-9446-4186-8994-874029a00563","2022-05-19 21:43:31 EDT",NA,"Bag27","21:43:00",20.1,"Water",20.4,"1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,501,"a8c442f3-185e-43ab-8450-edff5dd1f1e0","2022-05-20 04:18:07 UTC","Rana catesbeiana",NA,"New",NA,"ce63171b-8e98-40fe-a62f-9561391bb8a4","Adult",NA,"Female",NA,71,35,3.5,31.5,"2022-05-19-admin-raca8","2022-05-19-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",82,"a71aec87-0564-48a0-bd5b-daa7b4564ed5","2022-05-20 01:08:19 UTC","Brandon Hoenig",NA,"2022-05-19","Admin Pond","20:59:00","22:59:00",NA,59,"41a9ff8f-9446-4186-8994-874029a00563","2022-05-19 21:43:31 EDT",NA,"Bag27","21:43:00",20.1,"Water",20.4,"1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,501,"a8c442f3-185e-43ab-8450-edff5dd1f1e0","2022-05-20 04:18:07 UTC","Rana catesbeiana",NA,"New",NA,"ce63171b-8e98-40fe-a62f-9561391bb8a4","Adult",NA,"Female",NA,71,35,3.5,31.5,"2022-05-19-admin-raca8","2022-05-19-admin-raca8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,20,"8ced5f6b-298e-4629-8a31-a2d8fa3612ac","2022-05-19 21:45:28 EDT",NA,"Bag22","21:45:00",17.7,"Water",17.8,"f138bbc6-2cc3-42e1-93c4-b6cd184421e4",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,516,"ae4896a5-f395-4168-8dfe-2d5e4c54d33d","2022-05-20 06:13:09 UTC","Rana catesbeiana",NA,"Recapture",NA,"8587650d-e715-469e-bec9-3c1727c51ca1",NA,NA,NA,NA,54.2,NA,NA,NA,NA,"2022-05-19 admin raca#23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 19:31:25 EDT","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,44,"8ced5f6b-298e-4629-8a31-a2d8fa3612ac","2022-05-19 21:45:28 EDT",NA,"Bag22","21:45:00",17.7,"Water",17.8,"f138bbc6-2cc3-42e1-93c4-b6cd184421e4",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,516,"ae4896a5-f395-4168-8dfe-2d5e4c54d33d","2022-05-20 06:13:09 UTC","Rana catesbeiana",NA,"Recapture",NA,"8587650d-e715-469e-bec9-3c1727c51ca1",NA,NA,NA,NA,54.2,NA,NA,NA,NA,"2022-05-19 admin raca#23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,20,"8ced5f6b-298e-4629-8a31-a2d8fa3612ac","2022-05-19 21:45:28 EDT",NA,"Bag22","21:45:00",17.7,"Water",17.8,"f138bbc6-2cc3-42e1-93c4-b6cd184421e4",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,516,"ae4896a5-f395-4168-8dfe-2d5e4c54d33d","2022-05-20 06:13:09 UTC","Rana catesbeiana",NA,"Recapture",NA,"8587650d-e715-469e-bec9-3c1727c51ca1",NA,NA,NA,NA,54.2,NA,NA,NA,NA,"2022-05-19 admin raca#23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",81,"8322e922-3871-46bf-a73c-2fc4985876ba","2022-05-19 23:31:25 UTC","Emily Jolly",NA,"2022-05-19","Admin Pond","19:31:00","22:59:00",NA,44,"8ced5f6b-298e-4629-8a31-a2d8fa3612ac","2022-05-19 21:45:28 EDT",NA,"Bag22","21:45:00",17.7,"Water",17.8,"f138bbc6-2cc3-42e1-93c4-b6cd184421e4",22,"0f868ee9-f2cf-46f2-93c2-fdaa780b3bef","2022-05-20 00:55:56 UTC","Brandon Hoenig",NA,NA,516,"ae4896a5-f395-4168-8dfe-2d5e4c54d33d","2022-05-20 06:13:09 UTC","Rana catesbeiana",NA,"Recapture",NA,"8587650d-e715-469e-bec9-3c1727c51ca1",NA,NA,NA,NA,54.2,NA,NA,NA,NA,"2022-05-19 admin raca#23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
